agg308,wd81,agg2503,utlmag04,duemag01,aepmag01,bi21s,lmd34s,ri27s,rle904,tel32s,tranbal09,at104s,sa21s,at103s,tel03s,at34af,g051s,agg9316,wd03,credits_subcategory,appusers_gender_male,1_cluster_mas_cercano,2_cluster_mas_cercano,3_cluster_mas_cercano,1_cluster_mas_lejano,2_cluster_mas_lejano,3_cluster_mas_lejano,target,set,fecha_desembolso,credito_id_anon
1152.0,1.99,6.2,-1.0,209.0,301.0,15.0,-3.0,-1.0,-1.0,40.0,10594.0,31.0,3.0,80.0,2.0,104.0,8.0,53.0,0.47,SUB_11,0.0,16,28,51,5,0,2,1.0,train,2023-08-31,cfe0fb281ab8
-1.0,-1.0,-1.0,-1.0,300.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,33.0,3.0,100.0,2.0,-1.0,0.0,0.0,-7.0,SUB_21,1.0,0,2,17,5,11,3,1.0,train,2023-08-31,fe1e59c9713c
-1.0,-1.0,-1.0,-1.0,300.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,33.0,3.0,100.0,2.0,-1.0,0.0,0.0,-7.0,SUB_21,1.0,0,2,17,5,11,3,1.0,train,2023-08-31,fe1e59c9713c
0.0,0.0,10.9,308.0,372.0,316.0,15.0,84.0,2.0,-1.0,1073.0,-2.0,14.0,7.0,100.0,4.0,79.0,0.0,112.0,0.0,SUB_03,1.0,33,48,1,5,3,49,1.0,train,2023-08-31,10598eafa827
0.0,0.0,10.9,308.0,372.0,316.0,15.0,84.0,2.0,-1.0,1073.0,-2.0,14.0,7.0,100.0,4.0,79.0,0.0,112.0,0.0,SUB_03,1.0,33,48,1,5,3,49,1.0,train,2023-08-31,10598eafa827
1703.0,0.0,9.0,252.0,298.0,313.0,9.0,60.0,3.0,-1.0,39.0,-2.0,55.0,14.0,100.0,3.0,63.0,4.0,0.0,0.13,SUB_21,0.0,55,35,20,5,0,2,1.0,train,2023-08-31,e9c5d12293ff
1703.0,0.0,9.0,252.0,298.0,313.0,9.0,60.0,3.0,-1.0,39.0,-2.0,55.0,14.0,100.0,3.0,63.0,4.0,0.0,0.13,SUB_21,0.0,55,35,20,5,0,2,1.0,train,2023-08-31,e9c5d12293ff
0.0,0.0,4.0,301.0,365.0,298.0,2.0,-1.0,-3.0,-1.0,1117.0,-2.0,63.0,3.0,100.0,3.0,99.0,6.0,0.0,0.0,SUB_01,1.0,2,17,0,5,67,31,1.0,train,2023-08-31,b73e1eda5a6f
0.0,0.0,4.0,301.0,365.0,298.0,2.0,-1.0,-3.0,-1.0,1117.0,-2.0,63.0,3.0,100.0,3.0,99.0,6.0,0.0,0.0,SUB_01,1.0,2,17,0,5,67,31,1.0,train,2023-08-31,b73e1eda5a6f
0.0,45.0,13.5,323.0,340.0,315.0,-1.0,-1.0,-6.0,-1.0,-1.0,3344.0,100.0,3.0,100.0,-1.0,102.0,25.0,0.0,0.0,SUB_01,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-08-31,6323ce50692d
0.0,45.0,13.5,323.0,340.0,315.0,-1.0,-1.0,-6.0,-1.0,-1.0,3344.0,100.0,3.0,100.0,-1.0,102.0,25.0,0.0,0.0,SUB_01,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-08-31,6323ce50692d
5150.0,6.75,1.1,298.0,440.0,-2.0,221.0,-1.0,-3.0,-1.0,0.0,1411.0,0.0,33.0,100.0,1.0,95.0,20.0,5168.0,6.33,SUB_21,0.0,48,45,56,5,3,14,1.0,train,2023-09-01,244dd9ddfef8
5150.0,6.75,1.1,298.0,440.0,-2.0,221.0,-1.0,-3.0,-1.0,0.0,1411.0,0.0,33.0,100.0,1.0,95.0,20.0,5168.0,6.33,SUB_21,0.0,48,45,56,5,3,14,1.0,train,2023-09-01,244dd9ddfef8
120.0,0.46,-2.0,216.0,352.0,280.0,6.0,-1.0,0.0,-1.0,1046.0,4432.0,67.0,4.0,88.0,7.0,85.0,8.0,0.0,0.0,SUB_08,0.0,1,32,48,5,31,49,1.0,train,2023-09-01,904975914c51
120.0,0.46,-2.0,216.0,352.0,280.0,6.0,-1.0,0.0,-1.0,1046.0,4432.0,67.0,4.0,88.0,7.0,85.0,8.0,0.0,0.0,SUB_08,0.0,1,32,48,5,31,49,1.0,train,2023-09-01,904975914c51
0.0,0.0,4.4,217.0,292.0,242.0,14.0,81.0,-6.0,-1.0,-3.0,4805.0,82.0,14.0,100.0,-3.0,74.0,2.0,0.0,0.0,SUB_28,0.0,16,28,52,5,0,2,1.0,train,2023-09-01,fecd3d9bd38a
0.0,0.0,4.4,217.0,292.0,242.0,14.0,81.0,-6.0,-1.0,-3.0,4805.0,82.0,14.0,100.0,-3.0,74.0,2.0,0.0,0.0,SUB_28,0.0,16,28,52,5,0,2,1.0,train,2023-09-01,fecd3d9bd38a
1990.0,0.53,17.8,225.0,377.0,301.0,4.0,-3.0,1.0,0.0,0.0,-2.0,55.0,20.0,86.0,3.0,96.0,10.0,1285.0,0.0,SUB_11,0.0,2,0,17,5,31,67,1.0,train,2023-09-01,dc4e50e45845
1990.0,0.53,17.8,225.0,377.0,301.0,4.0,-3.0,1.0,0.0,0.0,-2.0,55.0,20.0,86.0,3.0,96.0,10.0,1285.0,0.0,SUB_11,0.0,2,0,17,5,31,67,1.0,train,2023-09-01,dc4e50e45845
33734.0,7.26,2.0,259.0,477.0,338.0,10.0,-1.0,1.0,-1.0,0.0,24330.0,50.0,18.0,50.0,3.0,114.0,29.0,0.0,2.26,SUB_36,1.0,39,13,17,5,3,11,1.0,train,2023-09-01,9501da137f25
33734.0,7.26,2.0,259.0,477.0,338.0,10.0,-1.0,1.0,-1.0,0.0,24330.0,50.0,18.0,50.0,3.0,114.0,29.0,0.0,2.26,SUB_36,1.0,39,13,17,5,3,11,1.0,train,2023-09-01,9501da137f25
13785.0,2.75,-2.0,300.0,341.0,-2.0,52.0,-3.0,1.0,-1.0,0.0,-2.0,24.0,39.0,93.0,1.0,70.0,3.0,11589.0,5.46,SUB_33,0.0,1,21,32,5,31,49,1.0,train,2023-09-04,7d498736774a
13785.0,2.75,-2.0,300.0,341.0,-2.0,52.0,-3.0,1.0,-1.0,0.0,-2.0,24.0,39.0,93.0,1.0,70.0,3.0,11589.0,5.46,SUB_33,0.0,1,21,32,5,31,49,1.0,train,2023-09-04,7d498736774a
14869.0,1.06,0.8,202.0,507.0,-2.0,13.0,-1.0,1.0,-1.0,62.0,-2.0,50.0,13.0,36.0,1.0,91.0,33.0,0.0,1.02,SUB_34,0.0,25,45,60,5,0,49,1.0,train,2023-09-04,5b728c2f8b55
14869.0,1.06,0.8,202.0,507.0,-2.0,13.0,-1.0,1.0,-1.0,62.0,-2.0,50.0,13.0,36.0,1.0,91.0,33.0,0.0,1.02,SUB_34,0.0,25,45,60,5,0,49,1.0,train,2023-09-04,5b728c2f8b55
0.0,0.68,-1.0,203.0,371.0,268.0,7.0,-1.0,-6.0,-1.0,-3.0,-1.0,78.0,14.0,80.0,-3.0,78.0,4.0,0.0,0.0,SUB_21,0.0,58,55,38,5,0,2,1.0,train,2023-09-04,afa5f7daf865
0.0,0.68,-1.0,203.0,371.0,268.0,7.0,-1.0,-6.0,-1.0,-3.0,-1.0,78.0,14.0,80.0,-3.0,78.0,4.0,0.0,0.0,SUB_21,0.0,58,55,38,5,0,2,1.0,train,2023-09-04,afa5f7daf865
0.0,0.0,-2.0,299.0,303.0,301.0,4.0,-1.0,-6.0,-1.0,0.0,-2.0,95.0,3.0,89.0,1.0,85.0,5.0,0.0,0.0,SUB_19,1.0,17,2,50,5,3,31,1.0,train,2023-09-04,f21300103587
0.0,0.0,-2.0,299.0,303.0,301.0,4.0,-1.0,-6.0,-1.0,0.0,-2.0,95.0,3.0,89.0,1.0,85.0,5.0,0.0,0.0,SUB_19,1.0,17,2,50,5,3,31,1.0,train,2023-09-04,f21300103587
160790.0,8.0,-1.0,-2.0,568.0,-2.0,70.0,-1.0,-3.0,-1.0,83.0,-2.0,0.0,24.0,33.0,1.0,-3.0,42.0,145398.0,8.0,SUB_21,1.0,41,69,10,5,0,2,1.0,train,2023-09-04,4e1497ee8581
160790.0,8.0,-1.0,-2.0,568.0,-2.0,70.0,-1.0,-3.0,-1.0,83.0,-2.0,0.0,24.0,33.0,1.0,-3.0,42.0,145398.0,8.0,SUB_21,1.0,41,69,10,5,0,2,1.0,train,2023-09-04,4e1497ee8581
-1.0,-1.0,-1.0,-1.0,300.0,-2.0,-1.0,-1.0,-1.0,-1.0,44.0,-1.0,100.0,13.0,100.0,1.0,-1.0,0.0,-2.0,-7.0,SUB_01,1.0,48,61,33,5,3,14,1.0,train,2023-09-04,101ddb250f79
-1.0,-1.0,-1.0,-1.0,300.0,-2.0,-1.0,-1.0,-1.0,-1.0,44.0,-1.0,100.0,13.0,100.0,1.0,-1.0,0.0,-2.0,-7.0,SUB_01,1.0,48,61,33,5,3,14,1.0,train,2023-09-04,101ddb250f79
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_27,1.0,46,16,52,5,0,1,1.0,train,2023-09-04,46d95ac01be2
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_27,1.0,46,16,52,5,0,1,1.0,train,2023-09-04,46d95ac01be2
0.0,0.0,-1.0,315.0,370.0,-2.0,7.0,-1.0,-6.0,-1.0,-3.0,37.0,80.0,5.0,100.0,-3.0,64.0,0.0,0.0,0.0,SUB_21,1.0,38,58,61,5,3,14,1.0,train,2023-09-04,3141a629fb5f
0.0,0.0,-1.0,315.0,370.0,-2.0,7.0,-1.0,-6.0,-1.0,-3.0,37.0,80.0,5.0,100.0,-3.0,64.0,0.0,0.0,0.0,SUB_21,1.0,38,58,61,5,3,14,1.0,train,2023-09-04,3141a629fb5f
36418.0,8.0,-2.0,-2.0,456.0,-2.0,77.0,-1.0,-3.0,-1.0,-3.0,-2.0,0.0,3.0,-3.0,-3.0,-3.0,56.0,29938.0,8.0,SUB_35,1.0,40,46,7,5,1,4,1.0,train,2023-09-04,c52e7c361f0d
36418.0,8.0,-2.0,-2.0,456.0,-2.0,77.0,-1.0,-3.0,-1.0,-3.0,-2.0,0.0,3.0,-3.0,-3.0,-3.0,56.0,29938.0,8.0,SUB_35,1.0,40,46,7,5,1,4,1.0,train,2023-09-04,c52e7c361f0d
389.0,6.76,0.8,322.0,452.0,289.0,10.0,-3.0,-3.0,-1.0,420.0,15169.0,23.0,9.0,75.0,4.0,109.0,13.0,994.0,6.0,SUB_14,1.0,64,55,37,5,0,1,1.0,train,2023-09-04,77dc4f08add9
389.0,6.76,0.8,322.0,452.0,289.0,10.0,-3.0,-3.0,-1.0,420.0,15169.0,23.0,9.0,75.0,4.0,109.0,13.0,994.0,6.0,SUB_14,1.0,64,55,37,5,0,1,1.0,train,2023-09-04,77dc4f08add9
12435.0,6.58,1.5,291.0,508.0,300.0,13.0,-3.0,-3.0,-1.0,0.0,9581.0,20.0,1.0,88.0,4.0,73.0,18.0,0.0,6.28,SUB_21,1.0,44,56,45,5,11,49,1.0,train,2023-09-04,26847f14b507
12435.0,6.58,1.5,291.0,508.0,300.0,13.0,-3.0,-3.0,-1.0,0.0,9581.0,20.0,1.0,88.0,4.0,73.0,18.0,0.0,6.28,SUB_21,1.0,44,56,45,5,11,49,1.0,train,2023-09-04,26847f14b507
0.0,5.96,-2.0,151.0,256.0,411.0,116.0,-1.0,-6.0,-1.0,1558.0,-2.0,61.0,6.0,80.0,3.0,27.0,8.0,0.0,1.39,SUB_06,1.0,2,17,0,5,31,67,1.0,train,2023-09-04,f5d4b71f8532
0.0,5.96,-2.0,151.0,256.0,411.0,116.0,-1.0,-6.0,-1.0,1558.0,-2.0,61.0,6.0,80.0,3.0,27.0,8.0,0.0,1.39,SUB_06,1.0,2,17,0,5,31,67,1.0,train,2023-09-04,f5d4b71f8532
69.0,0.0,-1.0,-2.0,340.0,-2.0,48.0,-1.0,2.0,-1.0,103.0,-2.0,18.0,2.0,83.0,1.0,-5.0,18.0,0.0,0.0,SUB_21,1.0,0,2,17,5,3,67,1.0,train,2023-09-04,23fd2be17757
69.0,0.0,-1.0,-2.0,340.0,-2.0,48.0,-1.0,2.0,-1.0,103.0,-2.0,18.0,2.0,83.0,1.0,-5.0,18.0,0.0,0.0,SUB_21,1.0,0,2,17,5,3,67,1.0,train,2023-09-04,23fd2be17757
318.0,0.46,10.3,311.0,328.0,-2.0,29.0,-1.0,2.0,-1.0,2805.0,1122.0,51.0,5.0,92.0,3.0,85.0,9.0,0.0,1.47,SUB_25,0.0,21,1,32,5,31,67,1.0,train,2023-09-04,2fc073062ad7
318.0,0.46,10.3,311.0,328.0,-2.0,29.0,-1.0,2.0,-1.0,2805.0,1122.0,51.0,5.0,92.0,3.0,85.0,9.0,0.0,1.47,SUB_25,0.0,21,1,32,5,31,67,1.0,train,2023-09-04,2fc073062ad7
731.0,0.0,-1.0,322.0,343.0,342.0,-1.0,-1.0,5.0,-1.0,837.0,-1.0,7.0,4.0,100.0,2.0,58.0,1.0,731.0,2.35,SUB_22,0.0,4,32,21,5,49,10,1.0,train,2023-09-04,806332dcb88b
731.0,0.0,-1.0,322.0,343.0,342.0,-1.0,-1.0,5.0,-1.0,837.0,-1.0,7.0,4.0,100.0,2.0,58.0,1.0,731.0,2.35,SUB_22,0.0,4,32,21,5,49,10,1.0,train,2023-09-04,806332dcb88b
0.0,7.0,-1.0,277.0,366.0,278.0,-1.0,-1.0,-6.0,-1.0,56.0,-1.0,60.0,20.0,100.0,2.0,68.0,29.0,0.0,0.0,SUB_24,0.0,58,38,35,5,0,2,1.0,train,2023-09-05,3efb036049e6
0.0,7.0,-1.0,277.0,366.0,278.0,-1.0,-1.0,-6.0,-1.0,56.0,-1.0,60.0,20.0,100.0,2.0,68.0,29.0,0.0,0.0,SUB_24,0.0,58,38,35,5,0,2,1.0,train,2023-09-05,3efb036049e6
0.0,0.0,-1.0,300.0,390.0,320.0,16.0,-1.0,1.0,-1.0,51.0,-1.0,29.0,9.0,100.0,1.0,0.0,18.0,0.0,-7.0,SUB_21,1.0,2,0,17,5,3,67,1.0,train,2023-09-05,5ad05776d070
0.0,0.0,-1.0,300.0,390.0,320.0,16.0,-1.0,1.0,-1.0,51.0,-1.0,29.0,9.0,100.0,1.0,0.0,18.0,0.0,-7.0,SUB_21,1.0,2,0,17,5,3,67,1.0,train,2023-09-05,5ad05776d070
0.0,0.0,-1.0,260.0,283.0,-2.0,122.0,-3.0,-6.0,-1.0,-1.0,-2.0,23.0,7.0,100.0,-1.0,83.0,0.0,0.0,-7.0,SUB_21,0.0,32,4,62,5,49,10,1.0,train,2023-09-05,2d27143d3865
0.0,0.0,-1.0,260.0,283.0,-2.0,122.0,-3.0,-6.0,-1.0,-1.0,-2.0,23.0,7.0,100.0,-1.0,83.0,0.0,0.0,-7.0,SUB_21,0.0,32,4,62,5,49,10,1.0,train,2023-09-05,2d27143d3865
89428.0,8.0,-1.0,136.0,332.0,-2.0,52.0,-3.0,0.0,-1.0,-3.0,-1.0,0.0,18.0,0.0,-3.0,3.0,38.0,1926.0,7.99,SUB_10,0.0,29,22,37,5,3,42,1.0,train,2023-09-05,bbe160611949
89428.0,8.0,-1.0,136.0,332.0,-2.0,52.0,-3.0,0.0,-1.0,-3.0,-1.0,0.0,18.0,0.0,-3.0,3.0,38.0,1926.0,7.99,SUB_10,0.0,29,22,37,5,3,42,1.0,train,2023-09-05,bbe160611949
0.0,0.0,-2.0,333.0,291.0,285.0,1.0,-1.0,1.0,-2.0,1014.0,-2.0,43.0,17.0,100.0,3.0,98.0,1.0,0.0,0.0,SUB_05,0.0,48,45,32,5,3,14,1.0,train,2023-09-05,6129279e0cc2
0.0,0.0,-2.0,333.0,291.0,285.0,1.0,-1.0,1.0,-2.0,1014.0,-2.0,43.0,17.0,100.0,3.0,98.0,1.0,0.0,0.0,SUB_05,0.0,48,45,32,5,3,14,1.0,train,2023-09-05,6129279e0cc2
4302.0,5.14,3.1,260.0,382.0,294.0,16.0,-1.0,-6.0,-1.0,0.0,7428.0,13.0,9.0,44.0,2.0,88.0,18.0,0.0,3.17,SUB_32,1.0,26,54,68,5,11,6,1.0,train,2023-09-05,6be613404236
4302.0,5.14,3.1,260.0,382.0,294.0,16.0,-1.0,-6.0,-1.0,0.0,7428.0,13.0,9.0,44.0,2.0,88.0,18.0,0.0,3.17,SUB_32,1.0,26,54,68,5,11,6,1.0,train,2023-09-05,6be613404236
0.0,4.33,-1.0,363.0,358.0,-2.0,9.0,-1.0,-3.0,-2.0,0.0,-2.0,43.0,8.0,60.0,2.0,90.0,29.0,0.0,0.0,SUB_13,1.0,0,17,2,5,11,3,1.0,train,2023-09-06,55a8c372d9f0
0.0,4.33,-1.0,363.0,358.0,-2.0,9.0,-1.0,-3.0,-2.0,0.0,-2.0,43.0,8.0,60.0,2.0,90.0,29.0,0.0,0.0,SUB_13,1.0,0,17,2,5,11,3,1.0,train,2023-09-06,55a8c372d9f0
0.0,2.01,-1.0,195.0,359.0,280.0,2.0,-1.0,-6.0,-1.0,0.0,-1.0,69.0,2.0,100.0,1.0,78.0,43.0,0.0,0.0,SUB_21,1.0,33,61,48,5,3,14,1.0,train,2023-09-06,3b7f5e60f43a
0.0,2.01,-1.0,195.0,359.0,280.0,2.0,-1.0,-6.0,-1.0,0.0,-1.0,69.0,2.0,100.0,1.0,78.0,43.0,0.0,0.0,SUB_21,1.0,33,61,48,5,3,14,1.0,train,2023-09-06,3b7f5e60f43a
0.0,1.0,-2.0,188.0,332.0,309.0,21.0,-3.0,1.0,-1.0,0.0,-2.0,16.0,8.0,100.0,2.0,6.0,9.0,3108.0,0.0,SUB_24,0.0,26,62,8,5,11,49,1.0,train,2023-09-06,18422349133e
0.0,1.0,-2.0,188.0,332.0,309.0,21.0,-3.0,1.0,-1.0,0.0,-2.0,16.0,8.0,100.0,2.0,6.0,9.0,3108.0,0.0,SUB_24,0.0,26,62,8,5,11,49,1.0,train,2023-09-06,18422349133e
0.0,42.0,9.5,145.0,356.0,302.0,2.0,-1.0,-6.0,-1.0,0.0,4522.0,42.0,2.0,100.0,3.0,92.0,4.0,0.0,0.0,SUB_11,0.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-09-06,8263e50da803
0.0,42.0,9.5,145.0,356.0,302.0,2.0,-1.0,-6.0,-1.0,0.0,4522.0,42.0,2.0,100.0,3.0,92.0,4.0,0.0,0.0,SUB_11,0.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-09-06,8263e50da803
5367.0,8.0,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-3.0,-1.0,49.0,-2.0,21.0,41.0,75.0,3.0,-3.0,16.0,5367.0,8.0,SUB_13,1.0,0,17,2,5,3,11,1.0,train,2023-09-06,a175b43a4f00
5367.0,8.0,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-3.0,-1.0,49.0,-2.0,21.0,41.0,75.0,3.0,-3.0,16.0,5367.0,8.0,SUB_13,1.0,0,17,2,5,3,11,1.0,train,2023-09-06,a175b43a4f00
0.0,0.0,-1.0,277.0,317.0,321.0,1.0,-1.0,-6.0,-1.0,37.0,-1.0,87.0,6.0,100.0,4.0,90.0,7.0,142.0,0.0,SUB_28,0.0,21,1,32,5,31,3,1.0,train,2023-09-07,7f0c0c48c58c
0.0,0.0,-1.0,277.0,317.0,321.0,1.0,-1.0,-6.0,-1.0,37.0,-1.0,87.0,6.0,100.0,4.0,90.0,7.0,142.0,0.0,SUB_28,0.0,21,1,32,5,31,3,1.0,train,2023-09-07,7f0c0c48c58c
-2.0,0.0,-2.0,323.0,290.0,313.0,25.0,-1.0,-6.0,-1.0,0.0,-2.0,71.0,20.0,100.0,1.0,62.0,0.0,0.0,0.0,SUB_18,1.0,17,62,50,5,11,31,1.0,train,2023-09-07,59d25157fcff
-2.0,0.0,-2.0,323.0,290.0,313.0,25.0,-1.0,-6.0,-1.0,0.0,-2.0,71.0,20.0,100.0,1.0,62.0,0.0,0.0,0.0,SUB_18,1.0,17,62,50,5,11,31,1.0,train,2023-09-07,59d25157fcff
222.0,0.41,-1.0,-2.0,307.0,-2.0,163.0,-1.0,-3.0,-1.0,36.0,-1.0,40.0,7.0,67.0,1.0,72.0,30.0,0.0,0.33,SUB_09,1.0,50,36,17,5,11,31,1.0,train,2023-09-07,0092078e0dbc
222.0,0.41,-1.0,-2.0,307.0,-2.0,163.0,-1.0,-3.0,-1.0,36.0,-1.0,40.0,7.0,67.0,1.0,72.0,30.0,0.0,0.33,SUB_09,1.0,50,36,17,5,11,31,1.0,train,2023-09-07,0092078e0dbc
0.0,2.02,9.5,261.0,424.0,329.0,1.0,-1.0,-6.0,-1.0,42.0,1988.0,71.0,11.0,100.0,3.0,96.0,23.0,0.0,0.0,SUB_35,1.0,58,35,51,5,0,2,1.0,train,2023-09-07,5eac3d633e06
0.0,2.02,9.5,261.0,424.0,329.0,1.0,-1.0,-6.0,-1.0,42.0,1988.0,71.0,11.0,100.0,3.0,96.0,23.0,0.0,0.0,SUB_35,1.0,58,35,51,5,0,2,1.0,train,2023-09-07,5eac3d633e06
0.0,7.0,-1.0,548.0,520.0,282.0,212.0,-3.0,0.0,-1.0,652.0,-1.0,38.0,2.0,80.0,4.0,206.0,13.0,2197.0,0.0,SUB_14,1.0,37,64,63,5,3,14,1.0,train,2023-09-07,19ac6ca04e9a
0.0,7.0,-1.0,548.0,520.0,282.0,212.0,-3.0,0.0,-1.0,652.0,-1.0,38.0,2.0,80.0,4.0,206.0,13.0,2197.0,0.0,SUB_14,1.0,37,64,63,5,3,14,1.0,train,2023-09-07,19ac6ca04e9a
287.0,0.0,-1.0,203.0,350.0,279.0,9.0,-1.0,-6.0,-1.0,40.0,-1.0,42.0,9.0,100.0,1.0,80.0,0.0,0.0,0.0,SUB_12,0.0,56,22,32,5,49,10,1.0,train,2023-09-07,ee53f290b34c
287.0,0.0,-1.0,203.0,350.0,279.0,9.0,-1.0,-6.0,-1.0,40.0,-1.0,42.0,9.0,100.0,1.0,80.0,0.0,0.0,0.0,SUB_12,0.0,56,22,32,5,49,10,1.0,train,2023-09-07,ee53f290b34c
427.0,0.01,1.7,284.0,380.0,297.0,49.0,-1.0,0.0,-1.0,1498.0,2039.0,42.0,7.0,88.0,3.0,101.0,3.0,0.0,0.01,SUB_21,0.0,1,48,32,5,49,10,1.0,train,2023-09-07,81f84f37dad4
427.0,0.01,1.7,284.0,380.0,297.0,49.0,-1.0,0.0,-1.0,1498.0,2039.0,42.0,7.0,88.0,3.0,101.0,3.0,0.0,0.01,SUB_21,0.0,1,48,32,5,49,10,1.0,train,2023-09-07,81f84f37dad4
0.0,0.0,13.5,-1.0,338.0,241.0,1.0,40.0,-1.0,-1.0,849.0,11088.0,15.0,4.0,100.0,3.0,80.0,2.0,0.0,0.0,SUB_21,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-09-07,74cd7e441860
0.0,0.0,13.5,-1.0,338.0,241.0,1.0,40.0,-1.0,-1.0,849.0,11088.0,15.0,4.0,100.0,3.0,80.0,2.0,0.0,0.0,SUB_21,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-09-07,74cd7e441860
0.0,2.3,-2.0,360.0,402.0,265.0,11.0,-1.0,4.0,-1.0,2500.0,805.0,28.0,11.0,71.0,7.0,95.0,7.0,0.0,0.0,SUB_21,0.0,59,24,7,5,11,33,1.0,train,2023-09-07,03c4206d7023
0.0,2.3,-2.0,360.0,402.0,265.0,11.0,-1.0,4.0,-1.0,2500.0,805.0,28.0,11.0,71.0,7.0,95.0,7.0,0.0,0.0,SUB_21,0.0,59,24,7,5,11,33,1.0,train,2023-09-07,03c4206d7023
21.0,5.1,8.8,240.0,304.0,345.0,2.0,99.0,-6.0,-1.0,408.0,12038.0,56.0,5.0,78.0,20.0,98.0,9.0,0.0,1.16,SUB_21,1.0,2,17,0,5,67,31,1.0,train,2023-09-07,cf7aeb442458
21.0,5.1,8.8,240.0,304.0,345.0,2.0,99.0,-6.0,-1.0,408.0,12038.0,56.0,5.0,78.0,20.0,98.0,9.0,0.0,1.16,SUB_21,1.0,2,17,0,5,67,31,1.0,train,2023-09-07,cf7aeb442458
5036.0,-2.0,-1.0,-1.0,293.0,-2.0,73.0,-1.0,-1.0,-1.0,18.0,-2.0,0.0,36.0,50.0,1.0,4.0,18.0,4255.0,7.43,SUB_11,1.0,61,58,45,5,3,14,1.0,train,2023-09-07,ebe27f5eb9d6
5036.0,-2.0,-1.0,-1.0,293.0,-2.0,73.0,-1.0,-1.0,-1.0,18.0,-2.0,0.0,36.0,50.0,1.0,4.0,18.0,4255.0,7.43,SUB_11,1.0,61,58,45,5,3,14,1.0,train,2023-09-07,ebe27f5eb9d6
-2.0,-7.0,-1.0,-2.0,300.0,280.0,-1.0,-1.0,-3.0,-1.0,47.0,-1.0,50.0,25.0,100.0,1.0,-3.0,0.0,-2.0,0.0,SUB_21,1.0,0,17,2,5,11,31,1.0,train,2023-09-07,743d91a73ac8
-2.0,-7.0,-1.0,-2.0,300.0,280.0,-1.0,-1.0,-3.0,-1.0,47.0,-1.0,50.0,25.0,100.0,1.0,-3.0,0.0,-2.0,0.0,SUB_21,1.0,0,17,2,5,11,31,1.0,train,2023-09-07,743d91a73ac8
338.0,0.0,9.8,-2.0,432.0,-2.0,89.0,-3.0,-3.0,-1.0,56.0,9741.0,11.0,18.0,67.0,2.0,322.0,11.0,441.0,0.06,SUB_17,1.0,0,17,33,5,3,11,1.0,train,2023-09-07,acdadd5f8817
338.0,0.0,9.8,-2.0,432.0,-2.0,89.0,-3.0,-3.0,-1.0,56.0,9741.0,11.0,18.0,67.0,2.0,322.0,11.0,441.0,0.06,SUB_17,1.0,0,17,33,5,3,11,1.0,train,2023-09-07,acdadd5f8817
0.0,0.0,-2.0,103.0,241.0,272.0,12.0,-1.0,1.0,-1.0,36.0,5514.0,33.0,8.0,100.0,2.0,61.0,4.0,0.0,0.0,SUB_08,0.0,68,8,12,5,49,11,1.0,train,2023-09-07,89f9e7525148
0.0,0.0,-2.0,103.0,241.0,272.0,12.0,-1.0,1.0,-1.0,36.0,5514.0,33.0,8.0,100.0,2.0,61.0,4.0,0.0,0.0,SUB_08,0.0,68,8,12,5,49,11,1.0,train,2023-09-07,89f9e7525148
4272.0,7.59,-1.0,373.0,331.0,-2.0,101.0,-1.0,0.0,-1.0,454.0,-1.0,41.0,31.0,50.0,3.0,144.0,39.0,575.0,7.23,SUB_13,1.0,40,46,7,5,1,4,1.0,train,2023-09-08,ba29b182120f
4272.0,7.59,-1.0,373.0,331.0,-2.0,101.0,-1.0,0.0,-1.0,454.0,-1.0,41.0,31.0,50.0,3.0,144.0,39.0,575.0,7.23,SUB_13,1.0,40,46,7,5,1,4,1.0,train,2023-09-08,ba29b182120f
-2.0,-7.0,-1.0,-2.0,432.0,-2.0,-1.0,-1.0,-3.0,-1.0,64.0,-1.0,0.0,5.0,50.0,1.0,-3.0,40.0,1172.0,0.0,SUB_21,0.0,55,64,63,5,0,2,1.0,train,2023-09-08,d8403898c7cf
-2.0,-7.0,-1.0,-2.0,432.0,-2.0,-1.0,-1.0,-3.0,-1.0,64.0,-1.0,0.0,5.0,50.0,1.0,-3.0,40.0,1172.0,0.0,SUB_21,0.0,55,64,63,5,0,2,1.0,train,2023-09-08,d8403898c7cf
